candidate_index,confidence_floor,deterioration_adjustment,panic_response,recovery_adjustment,transformed_C_min,transformed_alpha_d,transformed_alpha_r,transformed_kappa_P,z_C_min,z_alpha_d,z_alpha_r,z_kappa_P,first_six_hour_burden__simulated_mean,first_six_hour_burden__analytic_mcse,first_six_hour_burden__raw_mc_lower,first_six_hour_burden__raw_mc_upper,first_six_hour_burden__adjusted_mc_lower,first_six_hour_burden__adjusted_mc_upper,first_six_hour_burden__empirical_band_lower,first_six_hour_burden__empirical_band_upper,first_six_hour_burden__inner_pass,first_six_hour_burden__outer_pass,maximum_downside_deviation__simulated_mean,maximum_downside_deviation__analytic_mcse,maximum_downside_deviation__raw_mc_lower,maximum_downside_deviation__raw_mc_upper,maximum_downside_deviation__adjusted_mc_lower,maximum_downside_deviation__adjusted_mc_upper,maximum_downside_deviation__empirical_band_lower,maximum_downside_deviation__empirical_band_upper,maximum_downside_deviation__inner_pass,maximum_downside_deviation__outer_pass,recovery_completion_hours__simulated_mean,recovery_completion_hours__analytic_mcse,recovery_completion_hours__raw_mc_lower,recovery_completion_hours__raw_mc_upper,recovery_completion_hours__adjusted_mc_lower,recovery_completion_hours__adjusted_mc_upper,recovery_completion_hours__empirical_band_lower,recovery_completion_hours__empirical_band_upper,recovery_completion_hours__inner_pass,recovery_completion_hours__outer_pass,failed_recovery_attempts__simulated_mean,failed_recovery_attempts__analytic_mcse,failed_recovery_attempts__raw_mc_lower,failed_recovery_attempts__raw_mc_upper,failed_recovery_attempts__adjusted_mc_lower,failed_recovery_attempts__adjusted_mc_upper,failed_recovery_attempts__empirical_band_lower,failed_recovery_attempts__empirical_band_upper,failed_recovery_attempts__inner_pass,failed_recovery_attempts__outer_pass,initial_gap_q4_q1_burden_contrast__simulated_mean,initial_gap_q4_q1_burden_contrast__analytic_mcse,initial_gap_q4_q1_burden_contrast__raw_mc_lower,initial_gap_q4_q1_burden_contrast__raw_mc_upper,initial_gap_q4_q1_burden_contrast__adjusted_mc_lower,initial_gap_q4_q1_burden_contrast__adjusted_mc_upper,initial_gap_q4_q1_burden_contrast__empirical_band_lower,initial_gap_q4_q1_burden_contrast__empirical_band_upper,initial_gap_q4_q1_burden_contrast__inner_pass,initial_gap_q4_q1_burden_contrast__outer_pass,numerical_bound_pass,stage1_preservation_pass,structural_pass,active_bad_debt_occurrence,active_bad_debt_occurrence_share,confidence_floor_binding_share,failed_recovery_attempts_mean,maximum_active_bad_debt_dai,maximum_unresolved_tab_dai,price_bound_share,recovery_probability_168h,recovery_probability_48h,recovery_probability_792h,right_censoring_share,unresolved_backlog_occurrence,unresolved_backlog_occurrence_share,candidate_classification,result_checksum
38,0.46093109156936413,0.75230396445840586,1.0756899130738713,0.42186746885494125,-0.1565948518566897,1.1109381190492933,0.24427671546939805,-0.44514685165866674,0.46093109156936413,0.75230396445840597,0.56076730787754059,0.39051526319235558,0.44975163131299017,0.0050975861525139931,0.44136610209210464,0.45813716053387571,0.44136610209210464,0.45813716053387571,0.077561113011999916,0.1758450431439999,False,False,0.40030616554054055,0.0023931918618600809,0.39636936492778074,0.40424296615330035,0.39636936492778074,0.40424296615330035,0.0021472894676802003,0.0043219244962797998,False,False,611.39801520270271,3.3195629104168045,605.93733421506704,616.85869619033838,605.93733421506704,616.85869619033838,29.880602871860003,68.03831604714,False,False,0.2438766891891892,0.0054684892445482905,0.23488102438190725,0.25287235399647112,0.23488102438190725,0.25287235399647112,0.52468278421999992,5.7185604590200008,False,False,-0.052848555621087812,0.014117264303640015,-0.076071455400575638,-0.029625655841599985,-0.076071455400575638,-0.029625655841599985,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.032728040540540543,0.8091216216216216,0.2438766891891892,319.36773436649145,1538684.3975445619,0.95883760292409415,0.19130067567567569,0.074113175675675672,0.19130067567567569,0.80869932432432434,True,0.41469594594594594,rejected,c9961dab47b113406b04cd8a28350949492f7793b67a0434e7279bc4fd7238e1
39,0.9302818728610871,0.21158090699464094,2.4682716318383431,0.080020304389536154,2.5910272716408351,-1.3154223280757558,-0.49718719442867221,2.1543437194317012,0.93028187286108732,0.2115809069946408,0.37820191588252783,0.89607398398220528,0.047512174115011234,0.0021709719217030531,0.043940925303809712,0.051083422926212756,0.043940925303809712,0.051083422926212756,0.077561113011999916,0.1758450431439999,False,False,0.0015913173701120741,3.5377131195759907e-05,0.001533121989295049,0.0016495127509290992,0.001533121989295049,0.0016495127509290992,0.0021472894676802003,0.0043219244962797998,False,False,118.23015202702703,1.244331477710221,116.18322674619372,120.27707730786034,116.18322674619372,120.27707730786034,29.880602871860003,68.03831604714,False,False,2.0466638513513513,0.052093611209375175,1.9609698609119293,2.1323578417907734,1.9609698609119293,2.1323578417907734,0.52468278421999992,5.7185604590200008,True,True,0.002109346709269079,0.0061054463180397053,-0.0079341124839062364,0.012152805902444394,-0.0079341124839062364,0.012152805902444394,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.0038006756756756759,0.99028716216216217,2.0466638513513513,263.92144368609718,1088455.8491699775,0,0.82601351351351349,0.21769425675675674,0.98817567567567566,0.011824324324324325,True,0.20460304054054054,rejected,59d3131275ffe2beeead6bdada9799805ce2c7e68998a4c796000c1ccffc74f8
40,0.42510524950921541,0.1446369998157026,1.6656035949611663,0.10946318840653531,-0.30185019724901463,-1.7772987864509231,1.1352865021546243,0.42498613256549722,0.42510524950921535,0.14463699981570244,0.75681318435817957,0.6046757698059082,0.42966384162849952,0.0050003997012958486,0.42143818411986783,0.43788949913713121,0.42143818411986783,0.43788949913713121,0.077561113011999916,0.1758450431439999,False,False,0.41922432477562044,0.0022223623318582664,0.41556853873971361,0.42288011081152727,0.41556853873971361,0.42288011081152727,0.0021472894676802003,0.0043219244962797998,False,False,637.53800675675677,3.0872087090843774,632.45954843031302,642.61646508320052,632.45954843031302,642.61646508320052,29.880602871860003,68.03831604714,False,False,0.28990709459459457,0.005787865056119482,0.280386056577278,0.29942813261191115,0.280386056577278,0.29942813261191115,0.52468278421999992,5.7185604590200008,False,False,-0.073271510165854925,0.013790585560435291,-0.095957023412770986,-0.050585996918938871,-0.095957023412770986,-0.050585996918938871,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.033572635135135136,0.84691722972972971,0.28990709459459457,319.36773436649145,1538684.3975445619,0.96338235702598707,0.15308277027027026,0.061655405405405407,0.15308277027027026,0.84691722972972971,True,0.4263091216216216,rejected,a00d4dd5c5dbc5745384ee941b49efe006c0830133d99e96335e8128d092a333
41,0.96500903554260709,0.82706038467586029,0.30471846246225803,0.15145383271319768,3.3170475947511395,1.564935219696346,-1.4953300389354776,-2.0843821826462365,0.96500903554260731,0.8270603846758604,0.18312306515872478,0.11062408331781624,0.00010374808307571597,5.0207563188568801e-05,2.1156641630520293e-05,0.00018633952452091164,2.1156641630520293e-05,0.00018633952452091164,0.077561113011999916,0.1758450431439999,False,False,2.0779570650886437e-05,2.6353480712454625e-06,1.6444423073687649e-05,2.5114718228085225e-05,1.6444423073687649e-05,2.5114718228085225e-05,0.0021472894676802003,0.0043219244962797998,False,False,83.157305743243242,0.30245226093128946,82.659771774011276,83.654839712475209,82.659771774011276,83.654839712475209,29.880602871860003,68.03831604714,False,False,0.01583614864864865,0.0021528091309074302,0.012294777628305928,0.019377519668991372,0.012294777628305928,0.019377519668991372,0.52468278421999992,5.7185604590200008,False,False,0.00011523478210259101,6.4817792843292429e-05,8.6095128753749668e-06,0.00022186005132980704,8.6095128753749668e-06,0.00022186005132980704,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.99704391891891897,0.01583614864864865,100.21340230491739,764958.03674140328,0,0.92166385135135132,0.30510979729729731,0.99978885135135132,0.00021114864864864866,True,0.17461993243243243,rejected,127fac8d9f2223c79c38c3964558be00020bb3e5d780f1139b6664ad782c7bf0
42,0.0057496353983881284,0.71929405257105816,2.6857469541660319,0.46576801135891749,-5.1528526069751193,0.94096257749106627,0.60822113603507932,3.6646115016380572,0.0057496353983879089,0.71929405257105827,0.64753491245210171,0.97502557747066021,0.73134990331281524,0.0052142846967817586,0.72277240498660922,0.73992740163902126,0.72277240498660922,0.73992740163902126,0.077561113011999916,0.1758450431439999,False,False,0.48287584459459454,0.0010723720577348137,0.48111179255962078,0.4846398966295683,0.48111179255962078,0.4846398966295683,0.0021472894676802003,0.0043219244962797998,False,False,726.04539695945948,1.4993369956988412,723.57898760153489,728.51180631738407,723.57898760153489,728.51180631738407,29.880602871860003,68.03831604714,False,False,0.20713682432432431,0.0051871618507987605,0.19860394307976034,0.21566970556888829,0.19860394307976034,0.21566970556888829,0.52468278421999992,5.7185604590200008,False,False,-0.00282228398320028,0.014773035179006345,-0.027123926852665719,0.021479358886265159,-0.027123926852665719,0.021479358886265159,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.76921452702702697,0.20713682432432431,319.36773436649145,1538684.3975445619,0.99006559720406695,0.024493243243243243,0.011402027027027027,0.024493243243243243,0.9755067567567568,True,0.46283783783783783,rejected,70a6f2913b4587a598a6edf915badb76455dc8466c6d139f3ab1b713a0f88b0d
43,0.60402926430106163,0.30712051503360283,1.3667863346164115,0.089505675457076536,0.42228233881707983,-0.81361585303004247,-0.88842467304128336,-0.015224128703368537,0.60402926430106163,0.30712051503360271,0.29143502656370401,0.49619404133409267,0.47426319932177829,0.005081950104200211,0.46590339140036896,0.48262300724318763,0.46590339140036896,0.48262300724318763,0.077561113011999916,0.1758450431439999,False,False,0.43166173986486495,0.002102035209057598,0.4282038919459652,0.43511958778376469,0.4282038919459652,0.43511958778376469,0.0021472894676802003,0.0043219244962797998,False,False,654.85768581081084,2.9201402066214874,650.05405517091845,659.66131645070323,650.05405517091845,659.66131645070323,29.880602871860003,68.03831604714,False,False,0.27449324324324326,0.0056272361470062265,0.26523643978141803,0.28375004670506848,0.26523643978141803,0.28375004670506848,0.52468278421999992,5.7185604590200008,False,False,-0.063256464614340091,0.014050547924754339,-0.086369615950560974,-0.040143313278119208,-0.086369615950560974,-0.040143313278119208,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.033783783783783786,0.875,0.27449324324324326,319.36773436649145,1538684.3975445619,0.96496457663558199,0.12795608108108109,0.051942567567567564,0.12795608108108109,0.87204391891891897,True,0.4341216216216216,rejected,d1c09757a7fefcb256e697c9e31c254a4ae535f4e5166712b882914c47557868
44,0.76210338063538063,0.45290934760123491,0.90368430768527108,0.25864915202675531,1.1642460097225766,-0.18892252541017152,0.28627404324555172,-0.71692326528237715,0.76210338063538074,0.45290934760123491,0.57108371332287788,0.32807086035609245,0.2665850482301641,0.0041436267234094644,0.25976878227015554,0.27340131419017266,0.25976878227015554,0.27340131419017266,0.077561113011999916,0.1758450431439999,False,False,0.31543763021564075,0.0028587749576885714,0.31073494541024305,0.32014031502103846,0.31073494541024305,0.32014031502103846,0.0021472894676802003,0.0043219244962797998,False,False,494.22255067567568,3.9450464508712986,487.7329492639924,500.71215208735896,487.7329492639924,500.71215208735896,29.880602871860003,68.03831604714,False,False,0.25992398648648651,0.0076733944633608194,0.24730125259425798,0.27254672037871508,0.24730125259425798,0.27254672037871508,0.52468278421999992,5.7185604590200008,False,False,-0.0069976040221919611,0.011607216510181036,-0.026091475181439765,0.012096267137055843,-0.026091475181439765,0.012096267137055843,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.027660472972972971,0.84142736486486491,0.25992398648648651,319.36773436649145,1538684.3975445619,0.85877177797656157,0.36085304054054052,0.14020270270270271,0.3627533783783784,0.6372466216216216,True,0.35135135135135137,rejected,e7caec5a6db49cc59acea6a6023ff41781b445b1ff3506aeb57d1126e974060c
45,0.34668461047112947,0.52070674207061529,2.2959678745656271,0.2551188620948755,-0.63364453507028484,0.082874368602754267,-0.040216221521847118,1.6107921787212316,0.34668461047112942,0.52070674207061529,0.48994729947298771,0.83352134097367525,0.6768247526010861,0.005284687013248926,0.66813144246429157,0.68551806273788063,0.66813144246429157,0.68551806273788063,0.077561113011999916,0.1758450431439999,False,False,0.47702280405405412,0.0012800859614418001,0.47491706264748235,0.47912854546062589,0.47491706264748235,0.47912854546062589,0.0021472894676802003,0.0043219244962797998,False,False,717.89590371621625,1.7868145944673854,714.95659370831743,720.83521372411508,714.95659370831743,720.83521372411508,29.880602871860003,68.03831604714,False,False,0.23036317567567569,0.0052907680954109833,0.22165986215872463,0.23906648919262674,0.22165986215872463,0.23906648919262674,0.52468278421999992,5.7185604590200008,False,False,-0.017565401009915771,0.014653132969273527,-0.041669804744370723,0.0065390027245391807,-0.041669804744370723,0.0065390027245391807,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.96368243243243246,0.23036317567567569,319.36773436649145,1538684.3975445619,0.98672860473975466,0.036317567567567564,0.017314189189189189,0.036317567567567564,0.96368243243243246,True,0.45861486486486486,rejected,202e0ebf93dad3724a264b5f79dbebe1630960f8f42c75eaa096446ece12ba2c
46,0.68240794166922558,0.93293121177703109,0.52367356188174374,0.89752518743814746,0.76485991015571964,2.6326126875299933,3.2327591992411677,-1.4492768095815707,0.68240794166922569,0.93293121177703131,0.96204862277954806,0.19011289067566395,0.16730720367697724,0.0030446776232691845,0.16229870898669943,0.17231569836725505,0.16229870898669943,0.17231569836725505,0.077561113011999916,0.1758450431439999,True,True,0.18740421707483967,0.002683200479589178,0.18299035228591548,0.19181808186376387,0.18299035228591548,0.19181808186376387,0.0021472894676802003,0.0043219244962797998,False,False,319.57263513513516,3.6560889085754655,313.55836888052852,325.5869013897418,313.55836888052852,325.5869013897418,29.880602871860003,68.03831604714,False,False,0.19657939189189189,0.0085935906550356697,0.1824429352643582,0.21071584851942557,0.1824429352643582,0.21071584851942557,0.52468278421999992,5.7185604590200008,False,False,0.043406046434379258,0.0085074971024062911,0.02941121370092091,0.057400879167837607,0.02941121370092091,0.057400879167837607,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.014569256756756757,0.74028716216216217,0.19657939189189189,319.36773436649145,1538684.3975445619,0.70518339753081216,0.60747466216216217,0.2204391891891892,0.62141047297297303,0.37858952702702703,True,0.25739020270270269,rejected,fe3b68abd07df902eba98bbce096a375af6d502659896de95eb122fad8d2a092
47,0.20866673439741149,0.095340787433088006,1.9606137352166508,0.0093447483539645763,-1.3329807938906675,-2.2501006031309578,-2.2194867258431041,0.90402224199939474,0.20866673439741135,0.095340787433087826,0.098014172166585922,0.71177537273615599,0.43797181517097117,0.0048601454995771337,0.42997687582416677,0.44596675451777557,0.42997687582416677,0.44596675451777557,0.077561113011999916,0.1758450431439999,False,False,0.45925486638046381,0.0015478993007691467,0.45670857203069859,0.46180116073022903,0.45670857203069859,0.46180116073022903,0.0021472894676802003,0.0043219244962797998,False,False,693.109375,2.1562336858337643,689.56237058680347,696.65637941319653,689.56237058680347,696.65637941319653,29.880602871860003,68.03831604714,False,False,0.34058277027027029,0.0061167197030226285,0.33052076635879807,0.3506447741817425,0.33052076635879807,0.3506447741817425,0.52468278421999992,5.7185604590200008,False,False,-0.090979159095544382,0.01335018619925854,-0.11294021539332469,-0.069018102797764075,-0.11294021539332469,-0.069018102797764075,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034628378378378379,0.91828547297297303,0.34058277027027029,319.36773436649145,1538684.3975445619,0.97024094531016625,0.072212837837837843,0.031883445945945943,0.072212837837837843,0.92778716216216217,True,0.45354729729729731,rejected,b7b17f5df00682161f0254adba4b4c00422c1b473a98f50c47ea7e229eefe128
48,0.98618755396455515,0.093183088116347984,1.1456636092767123,0.090496947101571593,4.2682764811820553,-2.2753743212827042,3.5172105198128838,-0.33955200085406567,0.98618755396455537,0.093183088116347804,0.97117351368069638,0.41591830551624304,0.00010494998074638828,5.0543651195948958e-05,2.1805674529052241e-05,0.0001880942869637243,2.1805674529052241e-05,0.0001880942869637243,0.077561113011999916,0.1758450431439999,False,False,2.1007025903820325e-05,2.6489377354988536e-06,1.6649523328924713e-05,2.5364528478715938e-05,1.6649523328924713e-05,2.5364528478715938e-05,0.0021472894676802003,0.0043219244962797998,False,False,83.15857263513513,0.3024696428256789,82.661010072686892,83.656135197583367,82.661010072686892,83.656135197583367,29.880602871860003,68.03831604714,False,False,0.016258445945945946,0.0021734200371236814,0.01268316998487749,0.019833721907014403,0.01268316998487749,0.019833721907014403,0.52468278421999992,5.7185604590200008,False,False,0.00011727115308413156,6.5738544690569097e-05,9.1312470681453932e-06,0.00022541105910011772,9.1312470681453932e-06,0.00022541105910011772,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.99704391891891897,0.016258445945945946,100.21340230491739,764958.03674140328,0,0.92166385135135132,0.30510979729729731,0.99978885135135132,0.00021114864864864866,True,0.17461993243243243,rejected,0f3028df81651340697660dc41923d746d586a3c57fdd623ff8b031f9271051e
49,0.40502441208809625,0.88046337757259574,2.5489369958074199,0.081703276800438179,-0.38457303393374009,1.9968255460599655,-2.2799665425577653,2.5174845415452403,0.4050244120880962,0.88046337757259596,0.092795769684016691,0.92535849753767263,0.77260533715996293,0.0049029369100188121,0.76454000594298199,0.78067066837694388,0.76454000594298199,0.78067066837694388,0.077561113011999916,0.1758450431439999,False,False,0.48872888513513513,0.00078258870941485474,0.48744152670814767,0.49001624356212259,0.48744152670814767,0.49001624356212259,0.0021472894676802003,0.0043219244962797998,False,False,734.2132601351351,1.0964171527577498,732.40965391884856,736.01686635142164,732.40965391884856,736.01686635142164,29.880602871860003,68.03831604714,False,False,0.19890202702702703,0.0051055492914758261,0.19050339844254929,0.20730065561150476,0.19050339844254929,0.20730065561150476,0.52468278421999992,5.7185604590200008,False,False,-0.0008477877777460785,0.01396440233305501,-0.023819229615621568,0.022123654060129411,-0.023819229615621568,0.022123654060129411,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.98733108108108103,0.19890202702702703,319.36773436649145,1538684.3975445619,0.99223916346206309,0.01266891891891892,0.0076013513513513518,0.01266891891891892,0.98733108108108103,True,0.4643158783783784,rejected,17240f3412de73a3351414d14cb4127003fb5cc7d5d71b31ed362707ac11141d
50,0.5697892839089036,0.54296215157955885,0.098807193715610184,0.33276094764063596,0.28099148904864135,0.17227340830723414,0.45935917121769793,-3.291305492502298,0.5697892839089036,0.54296215157955885,0.61286214273422956,0.035870669409632683,0.00044177072778782335,0.00013021327089119607,0.00022756989717180582,0.00065597155840384095,0.00022756989717180582,0.00065597155840384095,0.077561113011999916,0.1758450431439999,False,False,7.4490855950601914e-05,5.4036257206840964e-06,6.5601891640076576e-05,8.3379820261127253e-05,6.5601891640076576e-05,8.3379820261127253e-05,0.0021472894676802003,0.0043219244962797998,False,False,83.447001689189193,0.3065344655074182,82.942752493429495,83.951250884948891,82.942752493429495,83.951250884948891,29.880602871860003,68.03831604714,False,False,0.055532094594594593,0.0051932975208839501,0.046989120172740498,0.064075069016448688,0.046989120172740498,0.064075069016448688,0.52468278421999992,5.7185604590200008,False,False,-0.00028362153272417214,0.00037927579941601206,-0.00090753022276351199,0.00034028715731516772,-0.00090753022276351199,0.00034028715731516772,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.35853040540540543,0.055532094594594593,100.21340230491739,764958.03674140328,0,0.92124155405405406,0.3013091216216216,0.99978885135135132,0.00021114864864864866,True,0.17546452702702703,rejected,09f168ec261e58a68634c4a5c323e31d63e588c0296fba92c8f50d5f69996c96
51,0.039136079140007697,0.48540149722248321,1.546193329260517,0.2194378244062167,-3.2007880156593571,-0.058410612555009969,-0.19229079881433933,0.24654295618411731,0.039136079140007496,0.48540149722248321,0.45207488164305687,0.56132542248815298,0.54955353135136642,0.0052270238495695934,0.5409550771188244,0.55815198558390844,0.5409550771188244,0.55815198558390844,0.077561113011999916,0.1758450431439999,False,False,0.4475485641891892,0.0019124148696647851,0.44440264172859062,0.45069448664978778,0.44440264172859062,0.45069448664978778,0.0021472894676802003,0.0043219244962797998,False,False,676.90878378378375,2.6601573197354864,672.53282499281886,681.28474257474863,672.53282499281886,681.28474257474863,29.880602871860003,68.03831604714,False,False,0.25464527027027029,0.0054014973236976805,0.24575980717278761,0.26353073336775296,0.24575980717278761,0.26353073336775296,0.52468278421999992,5.7185604590200008,False,False,-0.05680832927886037,0.014556408733100259,-0.0807536216448103,-0.03286303691291044,-0.0807536216448103,-0.03286303691291044,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034417229729729729,0.70924831081081086,0.25464527027027029,319.36773436649145,1538684.3975445619,0.97569158929737221,0.095861486486486486,0.040962837837837836,0.095861486486486486,0.90413851351351349,True,0.44235641891891891,rejected,1bce2b137608bd0bf88e18e0cf7ce401d3a2f6a4cf9423b37fe02b657293d636
52,0.32709205430001026,0.25460690446197998,1.7569731123293189,0.17014271311092802,-0.72136689536727827,-1.0741909196248758,0.70030990021100359,0.56602858307457349,0.3270920543000102,0.25460690446197987,0.66825647745281458,0.63784628733992577,0.51843809894953563,0.0051743378798729056,0.50992631313714465,0.52694988476192661,0.50992631313714465,0.52694988476192661,0.077561113011999916,0.1758450431439999,False,False,0.44368137668918922,0.0019631076493681022,0.44045206460597869,0.44691068877239976,0.44045206460597869,0.44691068877239976,0.0021472894676802003,0.0043219244962797998,False,False,671.50865709459458,2.730819964884712,667.01645825235926,676.00085593682991,667.01645825235926,676.00085593682991,29.880602871860003,68.03831604714,False,False,0.2768158783783784,0.0056516434450286186,0.2675189249113063,0.2861128318454505,0.2675189249113063,0.2861128318454505,0.52468278421999992,5.7185604590200008,False,False,-0.056392794080387498,0.014377652791107991,-0.080044032921760142,-0.032741555239014855,-0.080044032921760142,-0.032741555239014855,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.033783783783783786,0.89632601351351349,0.2768158783783784,319.36773436649145,1538684.3975445619,0.97364553417722632,0.10367398648648649,0.044974662162162164,0.10367398648648649,0.89632601351351349,True,0.44024493243243246,rejected,f09f5f2036453c18814915508b796e7384e2d09296e45109738f01612e8705e1
53,0.78279361780732859,0.71706005930900563,0.40703568644424948,0.1913169659078694,1.2820211108854396,0.92992495040433221,-1.0108811178799415,-1.7522071853111842,0.7827936178073287,0.71706005930900574,0.26680744998157024,0.14776902366429567,0.0013990612830921117,0.00026751568082392324,0.00095899798813675792,0.0018391245780474655,0.00095899798813675792,0.0018391245780474655,0.077561113011999916,0.1758450431439999,False,False,0.00013526591666593746,7.7693501338236065e-06,0.00012248533569579763,0.0001480464976360773,0.00012248533569579763,0.0001480464976360773,0.0021472894676802003,0.0043219244962797998,False,False,83.752956081081081,0.31546137758747067,83.234022114949695,84.271890047212466,83.234022114949695,84.271890047212466,29.880602871860003,68.03831604714,False,False,0.096706081081081086,0.0067333600241033425,0.085629703841431093,0.10778245832073108,0.085629703841431093,0.10778245832073108,0.52468278421999992,5.7185604590200008,False,False,-0.00038599923725423616,0.00087660377168365328,-0.0018280124416738459,0.0010560139671653736,-0.0018280124416738459,0.0010560139671653736,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.83445945945945943,0.096706081081081086,100.21340230491739,764958.03674140328,0,0.9208192567567568,0.29898648648648651,0.99957770270270274,0.00042229729729729732,True,0.17567567567567569,rejected,3eff857cd0337635427e2effc3ea6c7d40377509db3d98b99672b35f6c49ecc9
54,0.24254145938903104,0.85950675792992115,2.0671938856955987,0.6963623182248968,-1.1387961417018462,1.8111992989496846,1.4512341554637267,1.1011093850656537,0.24254145938903093,0.85950675792992126,0.81018829904496681,0.75046791322529316,0.65625537477823603,0.0053172207050286979,0.64750854671846381,0.66500220283800826,0.64750854671846381,0.66500220283800826,0.077561113011999916,0.1758450431439999,False,False,0.46949746621621619,0.0014870048414509765,0.46705134325202935,0.47194358918040302,0.46705134325202935,0.47194358918040302,0.0021472894676802003,0.0043219244962797998,False,False,707.42461993243239,2.0729452763716711,704.014624952801,710.83461491206378,704.014624952801,710.83461491206378,29.880602871860003,68.03831604714,False,False,0.22677364864864866,0.0052591739292994731,0.21812230753495102,0.2354249897623463,0.21812230753495102,0.2354249897623463,0.52468278421999992,5.7185604590200008,False,False,-0.025333661073541514,0.014742058244848682,-0.049584346886317597,-0.00108297526076543,-0.049584346886317597,-0.00108297526076543,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.94847972972972971,0.22677364864864866,319.36773436649145,1538684.3975445619,0.98478018085308361,0.051520270270270271,0.024704391891891893,0.051520270270270271,0.94847972972972971,True,0.45565878378378377,rejected,f095e4b1541dc1ef7f6d65095aa355f2a9fcccdbd49c74876a17c9d63c36bbe2
55,0.64767968002706755,0.16681611537933361,0.75872134139249137,0.02099238385339712,0.60885549146722551,-1.6083622674081854,-1.9382388757032685,-0.96717502949980483,0.64767968002706766,0.16681611537933347,0.12584146205335855,0.27544393669813871,0.18892096338155628,0.0039808334961008258,0.18237249228047042,0.19546943448264215,0.18237249228047042,0.19546943448264215,0.077561113011999916,0.1758450431439999,False,False,0.31940968599348485,0.0026978711548182764,0.31497168794380881,0.32384768404316089,0.31497168794380881,0.32384768404316089,0.0021472894676802003,0.0043219244962797998,False,False,499.52956081081084,3.7311183150499652,493.39187118255364,505.66725043906803,493.39187118255364,505.66725043906803,29.880602871860003,68.03831604714,False,False,0.29624155405405406,0.0071627212352773128,0.28445887762202288,0.30802423048608524,0.28445887762202288,0.30802423048608524,0.52468278421999992,5.7185604590200008,False,False,-0.055765051162918439,0.010589603897272946,-0.073184949573932429,-0.038345152751904442,-0.073184949573932429,-0.038345152751904442,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.032305743243243243,0.67440878378378377,0.29624155405405406,319.36773436649145,1158624.9252501519,0.89354602473393885,0.35430743243243246,0.13745777027027026,0.35472972972972971,0.64527027027027029,True,0.36021959459459457,rejected,f0794f65cad6a420f62d76f55e2a61456486f1c19bd1f46d9ba794f6fd69871c
56,0.15324524417519586,0.22498623374849569,0.6150986835424419,0.11367557830020056,-1.7093715670249707,-1.2368415751081319,0.021023597028163928,-1.2465172908774067,0.15324524417519569,0.22498623374849558,0.50525570567697287,0.2233035946264863,0.16627061110280766,0.003754356696369786,0.16009469433727935,0.17244652786833597,0.16009469433727935,0.17244652786833597,0.077561113011999916,0.1758450431439999,True,True,0.2430086927676515,0.0027463028368831842,0.23849102460097865,0.24752636093432434,0.23849102460097865,0.24752636093432434,0.0021472894676802003,0.0043219244962797998,False,False,394.47782939189187,3.7757769786745801,388.26667626197218,400.68898252181157,388.26667626197218,400.68898252181157,29.880602871860003,68.03831604714,False,False,0.22022804054054054,0.0062900069565467306,0.20988097909702116,0.23057510198405992,0.20988097909702116,0.23057510198405992,0.52468278421999992,5.7185604590200008,False,False,-0.042925685046483225,0.0098697135896038679,-0.059161363901381589,-0.026690006191584861,-0.059161363901381589,-0.026690006191584861,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.027238175675675675,0.48965371621621623,0.22022804054054054,319.36773436649145,1158624.9252501519,0.87902132587428716,0.5033783783783784,0.19087837837837837,0.50907939189189189,0.49092060810810811,True,0.29983108108108109,rejected,cdf0c3946a54dd729a5a10d3c940b97f1fd4c61b120b15510ee1b42c6635ddd2
